doi,title,relevance_score,publication_year,publication_date,cited_by_count
https://doi.org/10.1007/978-3-030-73103-8_32,Question and Answer Classification with Deep Contextualized Transformer,186.07603,2021,2021-01-01,3
https://doi.org/10.1136/bmjopen-2020-044353,Longitudinal cohorts for harnessing the electronic health record for disease prediction in a US population,185.32144,2021,2021-06-01,18
https://doi.org/10.1098/rstb.2017.0382,OpenWorm: overview and recent advances in integrative biological simulation of <i>Caenorhabditis elegans</i>,183.42194,2018,2018-09-10,80
https://doi.org/10.1016/j.artmed.2021.102111,A review of AI and Data Science support for cancer management,183.3778,2021,2021-05-24,22
https://doi.org/10.15252/msb.202311799,Single‐cell biology: what does the future hold?,180.42429,2023,2023-06-15,11
https://doi.org/10.14573/altex.2309191,ToxAIcology - The evolving role of artificial intelligence in advancing toxicology and modernizing regulatory science,177.39877,2023,2023-01-01,15
https://doi.org/10.1016/j.ympev.2018.04.030,Comparative transcriptomics and genomic patterns of discordance in Capsiceae (Solanaceae),177.38397,2018,2018-04-25,16
https://doi.org/10.3390/diagnostics13142429,Artificial Intelligence in Neurosurgery: A State-of-the-Art Review from Past to Future,174.577,2023,2023-07-20,18
https://doi.org/10.18653/v1/2023.acl-demo.3,LAVIS: A One-stop Library for Language-Vision Intelligence,173.23474,2023,2023-01-01,20
https://doi.org/10.1158/2159-8290.cd-23-1199,"Artificial Intelligence in Oncology: Current Landscape, Challenges, and Future Directions",171.4213,2024,2024-03-21,7
https://doi.org/10.1101/2023.09.26.559542,GeneCompass: Deciphering Universal Gene Regulatory Mechanisms with Knowledge-Informed Cross-Species Foundation Model,170.44435,2023,2023-09-28,10
https://doi.org/10.1101/2023.11.09.566187,Democratizing Protein Language Models with Parameter-Efficient Fine-Tuning,170.06293,2023,2023-11-10,9
https://doi.org/10.1038/s42256-022-00596-z,Learning from data with structured missingness,167.04825,2023,2023-01-25,19
https://doi.org/10.1101/2023.09.12.23295357,Pretrained transformers applied to clinical studies improve predictions of treatment efficacy and associated biomarkers,166.55261,2023,2023-09-13,3
https://doi.org/10.3390/fi15100336,Fluent but Not Factual: A Comparative Analysis of ChatGPT and Other AI Chatbots’ Proficiency and Originality in Scientific Writing for Humanities,165.00134,2023,2023-10-13,18
https://doi.org/10.1101/2023.11.09.566403,GFETM: Genome Foundation-based Embedded Topic Model for scATAC-seq Modeling,164.1246,2023,2023-11-13,2
https://doi.org/10.1162/daed_e_01897,Getting AI Right: Introductory Notes on AI &amp; Society,163.2591,2022,2022-01-01,11
https://doi.org/10.1101/2023.09.12.557460,BrainLM: A foundation model for brain activity recordings,161.39069,2023,2023-09-13,6
https://doi.org/10.1101/2023.11.17.567630,A Foundation Model for Cell Segmentation,161.3414,2023,2023-11-20,9
https://doi.org/10.1101/2023.10.18.563023,Bioinfo-Bench: A Simple Benchmark Framework for LLM Bioinformatics Skills Evaluation,158.64743,2023,2023-10-21,7
https://doi.org/10.1101/2024.02.14.580373,regLM: Designing realistic regulatory DNA with autoregressive language models,158.31815,2024,2024-02-18,3
https://doi.org/10.3389/fpsyt.2024.1346059,Beyond Discrimination: Generative AI Applications and Ethical Challenges in Forensic Psychiatry,157.78157,2024,2024-03-08,6
https://doi.org/10.1101/2023.07.19.549677,The human genome’s vocabulary as proposed by the DNA language model GROVER,157.7185,2023,2023-07-19,2
https://doi.org/10.1101/2024.02.09.579631,Investigating the performance of foundation models on human 3’UTR sequences,156.32826,2024,2024-02-12,1
https://doi.org/10.5811/westjem.2018.11.39725,A Review of Natural Language Processing in Medical Education,155.79128,2018,2018-12-12,78
https://doi.org/10.1002/eng2.12785,"Deep learning and knowledge graph for image/video captioning: A review of datasets, evaluation metrics, and methods",155.2895,2023,2023-10-12,9
https://doi.org/10.20944/preprints202311.1819.v1,Machine Learning to Advance Human Genome‐Wide Association Studies,155.14062,2023,2023-11-28,2
https://doi.org/10.1007/978-3-031-23190-2_3,Improving Pre-trained Language Models,155.12773,2023,2023-01-01,4
https://doi.org/10.3390/make5020035,A Survey of Deep Learning for Alzheimer’s Disease,154.18164,2023,2023-06-09,15
https://doi.org/10.1038/s42256-021-00395-y,The big question,153.98203,2021,2021-09-17,4
https://doi.org/10.1038/s41467-020-18365-0,Efficient rational modification of non-ribosomal peptides by adenylation domain substitution,153.8682,2020,2020-09-11,71
https://doi.org/10.1186/s13073-024-01282-y,Spatial multi-omics: novel tools to study the complexity of cardiovascular diseases,152.11871,2024,2024-01-18,9
https://doi.org/10.1371/journal.ppat.1010591,Projecting the SARS-CoV-2 transition from pandemicity to endemicity: Epidemiological and immunological considerations,150.45517,2022,2022-06-30,29
https://doi.org/10.1101/2023.07.15.549134,EpiGePT: a Pretrained Transformer model for epigenomics,150.03784,2023,2023-07-18,1
https://doi.org/10.1145/3581784.3613215,FORGE: Pre-Training Open Foundation Models for Science,148.21353,2023,2023-11-11,4
https://doi.org/10.1101/2023.07.05.547496,xTrimoPGLM: Unified 100B-Scale Pre-trained Transformer for Deciphering the Language of Protein,147.30888,2023,2023-07-06,32
https://doi.org/10.2196/47551,Security Implications of AI Chatbots in Health Care,146.13658,2023,2023-11-28,19
https://doi.org/10.1101/2023.10.07.561331,Scaling cross-tissue single-cell annotation models,143.57063,2023,2023-10-10,4
https://doi.org/10.1101/2024.01.30.577935,ViraLM: Empowering Virus Discovery through the Genome Foundation Model,143.41617,2024,2024-01-31,1
https://doi.org/10.20944/preprints202401.1882.v1,Artificial Intelligence: A Promising Tool for Application in Phytopathology,143.25905,2024,2024-01-26,3
https://doi.org/10.1146/annurev-micro-031021-084116,Culturing Human Gut Microbiomes in the Laboratory,141.3516,2021,2021-05-26,16
https://doi.org/10.1016/j.celrep.2016.12.066,Primary Cell Culture of Live Neurosurgically Resected Aged Adult Human Brain Cells and Single Cell Transcriptomics,141.3197,2017,2017-01-01,68
https://doi.org/10.1101/2023.09.15.558027,cdsBERT - Extending Protein Language Models with Codon Awareness,140.65703,2023,2023-09-17,3
https://doi.org/10.1101/2023.09.24.559168,GET: a foundation model of transcription across human cell types,140.27109,2023,2023-09-24,2
https://doi.org/10.1124/pharmrev.122.000715,Review of Natural Language Processing in Pharmacology,139.29588,2023,2023-03-17,5
https://doi.org/10.18653/v1/2023.findings-emnlp.40,"Toward Building General Foundation Models for Language, Vision, and Vision-Language Understanding Tasks",136.65947,2023,2023-01-01,7
https://doi.org/10.3390/app131911103,A Review of Transformer-Based Approaches for Image Captioning,136.40915,2023,2023-10-09,3
https://doi.org/10.1007/978-3-319-97427-9_19,Evolution and Adaptation in the Maize Genome,136.36964,2018,2018-01-01,7
https://doi.org/10.21203/rs.3.rs-3324530/v1,Towards Generalist Foundation Model for Radiology,136.25339,2023,2023-09-18,12
https://doi.org/10.2196/49949,Democratizing Artificial Intelligence Imaging Analysis With Automated Machine Learning: Tutorial,135.78429,2023,2023-09-13,11
https://doi.org/10.1093/petrology/egae036,Machine Learning in Petrology: State-of-the-Art and Future Perspectives,134.40073,2024,2024-03-28,4
https://doi.org/10.1101/2024.02.01.578352,DNA-Diffusion: Leveraging Generative Models for Controlling Chromatin Accessibility and Gene Expression via Synthetic Regulatory Elements,133.88623,2024,2024-02-01,6
https://doi.org/10.1016/j.polgeo.2024.103134,A world model: On the political logics of generative AI,130.25827,2024,2024-05-24,1
https://doi.org/10.1007/s13347-023-00635-6,On the Philosophy of Unsupervised Learning,130.1863,2023,2023-04-21,13
https://doi.org/10.1016/j.ajhg.2018.12.019,Gene Augmentation and Readthrough Rescue Channelopathy in an iPSC-RPE Model of Congenital Blindness,128.30634,2019,2019-01-25,30
https://doi.org/10.3390/bioengineering11030219,A Comprehensive Review on Synergy of Multi-Modal Data and AI Technologies in Medical Diagnosis,127.0439,2024,2024-02-25,2
https://doi.org/10.3390/genes15010034,Machine Learning to Advance Human Genome-Wide Association Studies,127.03975,2023,2023-12-25,1
https://doi.org/10.1109/access.2023.3338548,The State of the Art for Cross-Modal Retrieval: A Survey,126.46038,2023,2023-01-01,3
https://doi.org/10.1111/jora.12411,Puberty and the Evolution of Developmental Science,126.12412,2019,2019-03-01,27
https://doi.org/10.1101/2024.04.15.589472,Nicheformer: a foundation model for single-cell and spatial omics,125.876785,2024,2024-04-17,5
https://doi.org/10.1371/journal.pone.0191263,Labeling for Big Data in radiation oncology: The Radiation Oncology Structures ontology,125.66655,2018,2018-01-19,29
https://doi.org/10.12688/f1000research.12989.1,Funding knowledgebases: Towards a sustainable funding model for the UniProt use case,125.48305,2017,2017-11-27,14
https://doi.org/10.3389/frai.2023.1291136,"Artificial intelligence in biology and medicine, and radioprotection research: perspectives from Jerusalem",125.4028,2024,2024-01-11,2
https://doi.org/10.1101/2022.11.17.516989,Running ahead of evolution - AI based simulation for predicting future high-risk SARS-CoV-2 variants,125.121765,2022,2022-11-19,1
https://doi.org/10.2172/1986455,"Advanced Research Directions on AI for Science, Energy, and Security: Report on Summer 2022 Workshops",124.79691,2023,2023-05-01,7
https://doi.org/10.1016/j.compedu.2020.104034,"Learning from text, video, or subtitles: A comparative analysis",123.47014,2020,2020-09-30,68
https://doi.org/10.3390/rs15061686,Assessment of Machine and Deep Learning Approaches for Fault Diagnosis in Photovoltaic Systems Using Infrared Thermography,123.41687,2023,2023-03-21,17
https://doi.org/10.1111/ele.14239,Getting the bugs out of <scp>AI</scp>: Advancing ecological research on arthropods through computer vision,123.14749,2023,2023-05-22,5
https://doi.org/10.1101/2024.01.14.575543,OmniNA: A foundation model for nucleotide sequences,121.72524,2024,2024-01-15,1
https://doi.org/10.1101/2024.01.16.575935,Advancing Transcription Factor Binding Site Prediction Using DNA Breathing Dynamics and Sequence Transformers via Cross Attention,120.09871,2024,2024-01-20,1
https://doi.org/10.1101/2023.04.06.535859,CT Multi-Task Learning with a Large Image-Text (LIT) Model,119.33655,2023,2023-04-06,3
https://doi.org/10.31219/osf.io/ac4sp,A Survey of Reasoning with Foundation Models,117.23018,2023,2023-12-13,3
https://doi.org/10.1016/j.techfore.2023.122878,"Implementing and scaling artificial intelligence: A review, framework, and research agenda",116.164215,2023,2023-10-05,12
https://doi.org/10.1016/j.yjbinx.2019.100002,On beyond Gruber: “Ontologies” in today’s biomedical information systems and the limits of OWL,115.10756,2019,2019-01-01,44
https://doi.org/10.1101/2023.10.24.563625,Foundation Models Meet Imbalanced Single-Cell Data When Learning Cell Type Annotations,114.40079,2023,2023-10-27,5
https://doi.org/10.1093/jamia/ocx121,DataMed – an open source discovery index for finding biomedical datasets,114.372894,2017,2017-09-28,59
https://doi.org/10.1186/s12880-024-01192-w,A methodical exploration of imaging modalities from dataset to detection through machine learning paradigms in prominent lung disease diagnosis: a review,112.424065,2024,2024-02-01,7
https://doi.org/10.18653/v1/2022.emnlp-main.273,TRIPS: Efficient Vision-and-Language Pre-training with Text-Relevant Image Patch Selection,110.38865,2022,2022-01-01,3
https://doi.org/10.1101/2023.10.03.560734,CellPLM: Pre-training of Cell Language Model Beyond Single Cells,110.190315,2023,2023-10-05,4
https://doi.org/10.1145/3657632,Visual Tuning,108.94352,2024,2024-04-12,3
https://doi.org/10.1007/s41060-022-00371-8,Learning to discover medicines,107.105705,2022,2022-11-18,1
https://doi.org/10.21203/rs.3.rs-3888891/v1,Revolutionizing Personalized Medicine with Generative AI: A Systematic Review,106.2186,2024,2024-01-24,2
https://doi.org/10.1101/2024.03.12.584599,Harnessing Genome Representation Learning for Decoding Phage-Host Interactions,105.98961,2024,2024-03-14,1
https://doi.org/10.1101/2023.12.13.571579,ATOM-1: A Foundation Model for RNA Structure and Function Built on Chemical Mapping Data,104.97827,2023,2023-12-14,4
https://doi.org/10.1101/2023.04.03.535488,Improving deep models of protein-coding potential with a Fourier-transform architecture and machine translation task,104.79739,2023,2023-04-05,2
https://doi.org/10.20892/j.issn.2095-3941.2023.0436,Deep-learning methods for unveiling large-scale single-cell transcriptomes,103.904594,2024,2024-02-05,1
https://doi.org/10.1007/978-981-99-3814-8_16,Evolutionary Approaches to Explainable Machine Learning,103.36754,2023,2023-11-01,5
https://doi.org/10.3390/su13105372,A Bibliometric Analysis and Network Visualisation of Human Mobility Studies from 1990 to 2020: Emerging Trends and Future Research Directions,103.31914,2021,2021-05-11,7
https://doi.org/10.3390/diagnostics9030082,The IDO Metabolic Trap Hypothesis for the Etiology of ME/CFS,102.62584,2019,2019-07-26,29
https://doi.org/10.1101/2024.02.25.581982,Evaluating generalizability of artificial intelligence models for molecular datasets,101.86286,2024,2024-02-28,2
https://doi.org/10.35460/2546-1621.2023-0081,Bridging the Gap or Widening the Divide: A Call for Capacity-Building in Artificial Intelligence for Healthcare in the Philippines,101.43933,2023,2023-10-31,2
https://doi.org/10.1101/2023.11.06.565787,Using natural language processing to extract plant functional traits from unstructured text,100.708244,2023,2023-11-06,1
https://doi.org/10.1101/2024.02.24.581671,Ribonanza: deep learning of RNA structure through dual crowdsourcing,100.08356,2024,2024-02-27,1
https://doi.org/10.1101/2020.04.07.030593,Bitbow: a digital format of Brainbow enables highly efficient neuronal lineage tracing and morphology reconstruction in single brains,100.08338,2020,2020-04-09,11
https://doi.org/10.1007/978-3-319-98779-8_15,Knowledge Representation and Ontologies,99.83723,2019,2019-01-01,9
https://doi.org/10.3389/fmed.2023.1280312,Artificial intelligence in rheumatoid arthritis: potential applications and future implications,99.36801,2023,2023-11-16,2
https://doi.org/10.1002/evl3.134,Understanding the evolution of ecological sex differences: Integrating character displacement and the Darwin-Bateman paradigm,98.90043,2019,2019-08-26,47
https://doi.org/10.1111/biom.13043,An iterative penalized least squares approach to sparse canonical correlation analysis,98.73474,2019,2019-02-04,33
https://doi.org/10.1111/ajt.14941,Urinary metabolites predict prolonged duration of delayed graft function in DCD kidney transplant recipients,98.20441,2018,2018-05-22,20
https://doi.org/10.1101/2020.09.28.316869,Simulation of bacterial populations with SLiM,98.0973,2020,2020-09-29,2
https://doi.org/10.1007/978-3-031-23190-2_7,"Foundation Models for Speech, Images, Videos, and Control",97.98007,2023,2023-01-01,1
https://doi.org/10.12688/f1000research.18236.1,BioHackathon 2015: Semantics of data for life sciences and reproducible research,97.70667,2020,2020-02-24,6
https://doi.org/10.1007/s10539-017-9570-6,What are cultural attractors?,97.13772,2017,2017-03-17,58
https://doi.org/10.1101/2024.03.07.583777,Multifaceted Representation of Genes via Deep Learning of Gene Expression Networks,96.863945,2024,2024-03-09,1
https://doi.org/10.3389/fnhum.2020.00128,Species Classification for Neuroscience Literature Based on Span of Interest Using Sequence-to-Sequence Learning Model,95.98693,2020,2020-04-21,3
https://doi.org/10.1109/access.2018.2881001,Mobile Health Technologies for Diabetes Mellitus: Current State and Future Challenges,95.86223,2018,2018-11-14,40
https://doi.org/10.1016/j.eswa.2022.116616,A deep learning relation extraction approach to support a biomedical semi-automatic curation task: The case of the gluten bibliome,95.30024,2022,2022-02-01,5
https://doi.org/10.1111/tpj.13483,The SUFBC<sub>2</sub>D complex is required for the biogenesis of all major classes of plastid Fe-S proteins,95.18048,2017,2017-01-20,43
https://doi.org/10.1101/2021.06.03.446959,The mutational landscape of SARS-CoV-2 variants diversifies T cell targets in an HLA supertype-dependent manner,94.32291,2021,2021-06-03,2
https://doi.org/10.1111/bioe.13283,A paradigm shift?—On the ethics of medical large language models,94.10484,2024,2024-03-25,2
https://doi.org/10.9781/ijimai.2021.08.002,Emergent Models for Moral AI Spirituality,94.09032,2021,2021-01-01,8
https://doi.org/10.7554/elife.25835,Building bridges between cellular and molecular structural biology,92.31847,2017,2017-07-06,53
https://doi.org/10.1039/d4sc00966e,nach0: Multimodal Natural and Chemical Languages Foundation Model,91.796936,2024,2024-01-01,3
https://doi.org/10.3390/ncrna9060070,An Overview of the Immune Modulatory Properties of Long Non-Coding RNAs and Their Potential Use as Therapeutic Targets in Cancer,89.61999,2023,2023-11-11,6
https://doi.org/10.1101/2023.08.07.552217,AI in paleontology,88.65535,2023,2023-08-08,1
https://doi.org/10.1038/s41467-023-36961-8,Interpretable and context-free deconvolution of multi-scale whole transcriptomic data with UniCell deconvolve,88.36751,2023,2023-03-11,18
https://doi.org/10.1101/2024.03.13.584858,Toward generalizable phenotype prediction from single-cell morphology representations,88.17485,2024,2024-03-13,2
https://doi.org/10.1093/bib/bbae136,"PCAO2: an ontology for integration of prostate cancer associated genotypic, phenotypic and lifestyle data",87.83041,2024,2024-03-12,5
https://doi.org/10.22541/au.166568511.18706401/v1,Getting the Bugs Out: Entomology Using Computer Vision,87.617905,2022,2022-10-13,1
https://doi.org/10.1101/2023.03.26.534264,A genomic and structural bioinformatic pipeline identifies candidate type VI secretion antibacterial effector-immunity pairs,87.2523,2023,2023-03-26,2
https://doi.org/10.1186/s12864-018-5277-6,Constructing tissue-specific transcriptional regulatory networks via a Markov random field,86.21224,2018,2018-12-01,6
https://doi.org/10.1101/2023.10.11.561938,A 5’ UTR Language Model for Decoding Untranslated Regions of mRNA and Function Predictions,85.05333,2023,2023-10-14,2
https://doi.org/10.1101/2024.01.27.577455,Parameter-Efficient Fine-Tuning Enhances Adaptation of Single Cell Large Language Model for Cell Type Identification,83.33396,2024,2024-01-30,3
https://doi.org/10.1007/s00259-023-06450-7,Medical image Generative Pre-Trained Transformer (MI-GPT): future direction for precision medicine,83.17213,2023,2023-10-07,2
https://doi.org/10.1038/d41586-023-03302-0,An AI revolution is brewing in medicine. What will it look like?,82.92923,2023,2023-10-24,5
https://doi.org/10.3390/math11244937,Analysis of Colorectal and Gastric Cancer Classification: A Mathematical Insight Utilizing Traditional Machine Learning Classifiers,82.8096,2023,2023-12-12,5
https://doi.org/10.1145/3581783.3612577,Redundancy-aware Transformer for Video Question Answering,82.56982,2023,2023-10-26,4
https://doi.org/10.31234/osf.io/4q8na,Deep Learning: A Primer for Psychologists,81.03677,2019,2019-08-29,4
https://doi.org/10.1038/s42256-024-00836-4,Multi-purpose RNA language modelling with motif-aware pretraining and type-guided fine-tuning,80.12069,2024,2024-05-13,2
https://doi.org/10.1038/d41586-024-01001-y,AI can help to tailor drugs for Africa — but Africans should lead the way,79.703476,2024,2024-04-09,2
https://doi.org/10.1101/2021.07.01.450755,We get by with a little help from our friends: shared adaptive variation provides a bridge to novel ecological specialists during adaptive radiation,78.91547,2021,2021-07-02,3
https://doi.org/10.1101/2023.03.31.535140,Transfer learning for cross-context prediction of protein expression from 5’UTR sequence,78.400986,2023,2023-04-01,1
https://doi.org/10.3389/fgene.2024.1363896,Classifying breast cancer using multi-view graph neural network based on multi-omics data,77.6718,2024,2024-02-20,1
https://doi.org/10.1038/s41698-024-00517-w,New regulatory thinking is needed for AI-based personalised drug and cell therapies in precision oncology,77.18343,2024,2024-01-30,10
https://doi.org/10.12688/f1000research.18238.1,BioHackathon series in 2013 and 2014: improvements of semantic interoperability in life science data and services,76.68062,2019,2019-09-23,1
https://doi.org/10.3233/ao-170181,Ontology Summit 2016 Communique: Ontologies within semantic interoperability ecosystems,76.00156,2017,2017-06-20,21
https://doi.org/10.1093/icb/icab165,Charting a New Frontier Integrating Mathematical Modeling in Complex Biological Systems from Molecules to Ecosystems,75.94716,2021,2021-07-16,2
https://doi.org/10.1101/2023.10.03.560661,Representational Learning from Healthy Multi-Tissue Human RNA-seq Data such that Latent Space Arithmetics Extracts Disease Modules,75.87369,2023,2023-10-05,2
https://doi.org/10.32604/csse.2023.036985,MayGAN: Mayfly Optimization with Generative Adversarial Network-Based Deep Learning Method to Classify Leukemia Form Blood Smear Images,75.010666,2023,2023-01-01,7
https://doi.org/10.1016/j.cviu.2024.104071,Vision and Structured-Language Pretraining for Cross-Modal Food Retrieval,74.11704,2024,2024-07-01,1
https://doi.org/10.3390/info15020090,Emerging Applications and Translational Challenges for AI in Healthcare,73.80527,2024,2024-02-06,1
https://doi.org/10.1053/j.semnuclmed.2024.06.003,Future Perspectives of Artificial Intelligence in Bone Marrow Dosimetry and Individualized Radioligand Therapy,73.080765,2024,2024-07-01,1
https://doi.org/10.1002/cpt.1249,Influence of <scp>OCT</scp>1 Ontogeny and Genetic Variation on Morphine Disposition in Critically Ill Neonates: Lessons From <scp>PBPK</scp> Modeling and Clinical Study,73.03626,2018,2018-10-10,45
